,images,paths,caption,path1,path2,name1,name2
121,image 122: a view of a mountain range from a mountain	,"cp ""./cv/images/015719.jpg"" vis/imgs/img122.jpg	",a view of a mountain range from a mountain,"""./cv/images/015719.jpg""",vis/imgs/img122.jpg	,015719.jpg,img122.jpg
122,image 123: a dog sitting on a couch with a stuffed animal	,"cp ""./cv/images/003945.jpg"" vis/imgs/img123.jpg	",a dog sitting on a couch with a stuffed animal,"""./cv/images/003945.jpg""",vis/imgs/img123.jpg	,003945.jpg,img123.jpg
123,image 124: a woman holding a cell phone in her hand	,"cp ""./cv/images/025225.jpg"" vis/imgs/img124.jpg	",a woman holding a cell phone in her hand,"""./cv/images/025225.jpg""",vis/imgs/img124.jpg	,025225.jpg,img124.jpg
124,image 125: a bird is flying in the air with a person in the background	,"cp ""./cv/images/002458.jpg"" vis/imgs/img125.jpg	",a bird is flying in the air with a person in the background,"""./cv/images/002458.jpg""",vis/imgs/img125.jpg	,002458.jpg,img125.jpg
125,image 126: a bird is sitting on a wooden bench	,"cp ""./cv/images/028711.jpg"" vis/imgs/img126.jpg	",a bird is sitting on a wooden bench,"""./cv/images/028711.jpg""",vis/imgs/img126.jpg	,028711.jpg,img126.jpg
126,image 127: a man is sitting on a bench in a park	,"cp ""./cv/images/010950.jpg"" vis/imgs/img127.jpg	",a man is sitting on a bench in a park,"""./cv/images/010950.jpg""",vis/imgs/img127.jpg	,010950.jpg,img127.jpg
127,image 128: a bunch of oranges in a tree	,"cp ""./cv/images/002792.jpg"" vis/imgs/img128.jpg	",a bunch of oranges in a tree,"""./cv/images/002792.jpg""",vis/imgs/img128.jpg	,002792.jpg,img128.jpg
128,image 129: a white and black cat sitting on the ground	,"cp ""./cv/images/020453.jpg"" vis/imgs/img129.jpg	",a white and black cat sitting on the ground,"""./cv/images/020453.jpg""",vis/imgs/img129.jpg	,020453.jpg,img129.jpg
129,image 130: two women standing next to each other holding a camera	,"cp ""./cv/images/013802.jpg"" vis/imgs/img130.jpg	",two women standing next to each other holding a camera,"""./cv/images/013802.jpg""",vis/imgs/img130.jpg	,013802.jpg,img130.jpg
130,image 131: a man is doing a trick on a skateboard	,"cp ""./cv/images/003319.jpg"" vis/imgs/img131.jpg	",a man is doing a trick on a skateboard,"""./cv/images/003319.jpg""",vis/imgs/img131.jpg	,003319.jpg,img131.jpg
131,image 132: a microwave oven sitting on top of a counter	,"cp ""./cv/images/023046.jpg"" vis/imgs/img132.jpg	",a microwave oven sitting on top of a counter,"""./cv/images/023046.jpg""",vis/imgs/img132.jpg	,023046.jpg,img132.jpg
132,image 133: a car parked on the side of the road	,"cp ""./cv/images/011789.jpg"" vis/imgs/img133.jpg	",a car parked on the side of the road,"""./cv/images/011789.jpg""",vis/imgs/img133.jpg	,011789.jpg,img133.jpg
133,image 134: a cat is sitting on top of a book	,"cp ""./cv/images/021654.jpg"" vis/imgs/img134.jpg	",a cat is sitting on top of a book,"""./cv/images/021654.jpg""",vis/imgs/img134.jpg	,021654.jpg,img134.jpg
134,image 135: a man riding a wave on top of a surfboard	,"cp ""./cv/images/011304.jpg"" vis/imgs/img135.jpg	",a man riding a wave on top of a surfboard,"""./cv/images/011304.jpg""",vis/imgs/img135.jpg	,011304.jpg,img135.jpg
135,image 136: a red rose in a vase on a table	,"cp ""./cv/images/004491.jpg"" vis/imgs/img136.jpg	",a red rose in a vase on a table,"""./cv/images/004491.jpg""",vis/imgs/img136.jpg	,004491.jpg,img136.jpg
136,image 137: a man is standing in front of a window	,"cp ""./cv/images/006744.jpg"" vis/imgs/img137.jpg	",a man is standing in front of a window,"""./cv/images/006744.jpg""",vis/imgs/img137.jpg	,006744.jpg,img137.jpg
137,image 138: a vase filled with flowers on top of a table	,"cp ""./cv/images/037338.jpg"" vis/imgs/img138.jpg	",a vase filled with flowers on top of a table,"""./cv/images/037338.jpg""",vis/imgs/img138.jpg	,037338.jpg,img138.jpg
138,image 139: a black cat is sitting on a chair	,"cp ""./cv/images/030367.jpg"" vis/imgs/img139.jpg	",a black cat is sitting on a chair,"""./cv/images/030367.jpg""",vis/imgs/img139.jpg	,030367.jpg,img139.jpg
139,image 140: a black and white photo of a motorcycle parked on the street	,"cp ""./cv/images/028978.jpg"" vis/imgs/img140.jpg	",a black and white photo of a motorcycle parked on the street,"""./cv/images/028978.jpg""",vis/imgs/img140.jpg	,028978.jpg,img140.jpg
140,image 141: a wooden bench sitting on top of a beach	,"cp ""./cv/images/017897.jpg"" vis/imgs/img141.jpg	",a wooden bench sitting on top of a beach,"""./cv/images/017897.jpg""",vis/imgs/img141.jpg	,017897.jpg,img141.jpg
141,image 142: a red and white fire hydrant on a sidewalk	,"cp ""./cv/images/014727.jpg"" vis/imgs/img142.jpg	",a red and white fire hydrant on a sidewalk,"""./cv/images/014727.jpg""",vis/imgs/img142.jpg	,014727.jpg,img142.jpg
142,image 143: a young girl wearing a tie and a hat	,"cp ""./cv/images/036123.jpg"" vis/imgs/img143.jpg	",a young girl wearing a tie and a hat,"""./cv/images/036123.jpg""",vis/imgs/img143.jpg	,036123.jpg,img143.jpg
143,image 144: a city with a large building and a clock tower	,"cp ""./cv/images/002006.jpg"" vis/imgs/img144.jpg	",a city with a large building and a clock tower,"""./cv/images/002006.jpg""",vis/imgs/img144.jpg	,002006.jpg,img144.jpg
144,image 145: a black and white photo of a cat on a bed	,"cp ""./cv/images/009466.jpg"" vis/imgs/img145.jpg	",a black and white photo of a cat on a bed,"""./cv/images/009466.jpg""",vis/imgs/img145.jpg	,009466.jpg,img145.jpg
145,image 146: a truck is parked on the side of the road	,"cp ""./cv/images/035477.jpg"" vis/imgs/img146.jpg	",a truck is parked on the side of the road,"""./cv/images/035477.jpg""",vis/imgs/img146.jpg	,035477.jpg,img146.jpg
146,image 147: a group of boats floating on top of a body of water	,"cp ""./cv/images/004937.jpg"" vis/imgs/img147.jpg	",a group of boats floating on top of a body of water,"""./cv/images/004937.jpg""",vis/imgs/img147.jpg	,004937.jpg,img147.jpg
147,image 148: a living room filled with furniture and a fire place	,"cp ""./cv/images/016126.jpg"" vis/imgs/img148.jpg	",a living room filled with furniture and a fire place,"""./cv/images/016126.jpg""",vis/imgs/img148.jpg	,016126.jpg,img148.jpg
148,image 149: a person holding a cell phone in their hand	,"cp ""./cv/images/036936.jpg"" vis/imgs/img149.jpg	",a person holding a cell phone in their hand,"""./cv/images/036936.jpg""",vis/imgs/img149.jpg	,036936.jpg,img149.jpg
149,image 150: a black and white cat sitting on the floor	,"cp ""./cv/images/036059.jpg"" vis/imgs/img150.jpg	",a black and white cat sitting on the floor,"""./cv/images/036059.jpg""",vis/imgs/img150.jpg	,036059.jpg,img150.jpg
150,image 151: a vase filled with flowers on top of a table	,"cp ""./cv/images/025185.jpg"" vis/imgs/img151.jpg	",a vase filled with flowers on top of a table,"""./cv/images/025185.jpg""",vis/imgs/img151.jpg	,025185.jpg,img151.jpg
151,image 152: a tennis racket is on a tennis court	,"cp ""./cv/images/002340.jpg"" vis/imgs/img152.jpg	",a tennis racket is on a tennis court,"""./cv/images/002340.jpg""",vis/imgs/img152.jpg	,002340.jpg,img152.jpg
152,image 153: a cat is sitting on the back of a chair	,"cp ""./cv/images/022523.jpg"" vis/imgs/img153.jpg	",a cat is sitting on the back of a chair,"""./cv/images/022523.jpg""",vis/imgs/img153.jpg	,022523.jpg,img153.jpg
153,image 154: a large white polar bear swimming in water	,"cp ""./cv/images/022874.jpg"" vis/imgs/img154.jpg	",a large white polar bear swimming in water,"""./cv/images/022874.jpg""",vis/imgs/img154.jpg	,022874.jpg,img154.jpg
154,image 155: a view of a building with a clock on the side of it	,"cp ""./cv/images/034845.jpg"" vis/imgs/img155.jpg	",a view of a building with a clock on the side of it,"""./cv/images/034845.jpg""",vis/imgs/img155.jpg	,034845.jpg,img155.jpg
155,image 156: a person is flying a kite on the beach	,"cp ""./cv/images/018250.jpg"" vis/imgs/img156.jpg	",a person is flying a kite on the beach,"""./cv/images/018250.jpg""",vis/imgs/img156.jpg	,018250.jpg,img156.jpg
156,image 157: a dog and a dog are in a field	,"cp ""./cv/images/031366.jpg"" vis/imgs/img157.jpg	",a dog and a dog are in a field,"""./cv/images/031366.jpg""",vis/imgs/img157.jpg	,031366.jpg,img157.jpg
157,image 158: a large colorful kite flying in the sky	,"cp ""./cv/images/004807.jpg"" vis/imgs/img158.jpg	",a large colorful kite flying in the sky,"""./cv/images/004807.jpg""",vis/imgs/img158.jpg	,004807.jpg,img158.jpg
158,image 159: a large building with a clock on the front	,"cp ""./cv/images/003740.jpg"" vis/imgs/img159.jpg	",a large building with a clock on the front,"""./cv/images/003740.jpg""",vis/imgs/img159.jpg	,003740.jpg,img159.jpg
159,image 160: a car parked in a field with a car parked in it	,"cp ""./cv/images/035627.jpg"" vis/imgs/img160.jpg	",a car parked in a field with a car parked in it,"""./cv/images/035627.jpg""",vis/imgs/img160.jpg	,035627.jpg,img160.jpg
160,image 161: a woman wearing a hat and a hat	,"cp ""./cv/images/024942.jpg"" vis/imgs/img161.jpg	",a woman wearing a hat and a hat,"""./cv/images/024942.jpg""",vis/imgs/img161.jpg	,024942.jpg,img161.jpg
161,image 162: a bird is sitting on the edge of the water	,"cp ""./cv/images/001765.jpg"" vis/imgs/img162.jpg	",a bird is sitting on the edge of the water,"""./cv/images/001765.jpg""",vis/imgs/img162.jpg	,001765.jpg,img162.jpg
162,image 163: a view of a tree with a bird on it	,"cp ""./cv/images/011108.jpg"" vis/imgs/img163.jpg	",a view of a tree with a bird on it,"""./cv/images/011108.jpg""",vis/imgs/img163.jpg	,011108.jpg,img163.jpg
163,image 164: a cat is sitting on a window sill	,"cp ""./cv/images/029432.jpg"" vis/imgs/img164.jpg	",a cat is sitting on a window sill,"""./cv/images/029432.jpg""",vis/imgs/img164.jpg	,029432.jpg,img164.jpg
164,image 165: a man in a suit and tie standing in a room	,"cp ""./cv/images/016246.jpg"" vis/imgs/img165.jpg	",a man in a suit and tie standing in a room,"""./cv/images/016246.jpg""",vis/imgs/img165.jpg	,016246.jpg,img165.jpg
165,image 166: a vase of flowers is sitting on a ledge	,"cp ""./cv/images/022074.jpg"" vis/imgs/img166.jpg	",a vase of flowers is sitting on a ledge,"""./cv/images/022074.jpg""",vis/imgs/img166.jpg	,022074.jpg,img166.jpg
166,image 167: a woman in a white shirt is holding a cell phone	,"cp ""./cv/images/028664.jpg"" vis/imgs/img167.jpg	",a woman in a white shirt is holding a cell phone,"""./cv/images/028664.jpg""",vis/imgs/img167.jpg	,028664.jpg,img167.jpg
167,image 168: a stuffed bear is sitting on the back of a car	,"cp ""./cv/images/011175.jpg"" vis/imgs/img168.jpg	",a stuffed bear is sitting on the back of a car,"""./cv/images/011175.jpg""",vis/imgs/img168.jpg	,011175.jpg,img168.jpg
168,image 169: a sign that says UNK UNK UNK on it	,"cp ""./cv/images/012210.jpg"" vis/imgs/img169.jpg	",a sign that says UNK UNK UNK on it,"""./cv/images/012210.jpg""",vis/imgs/img169.jpg	,012210.jpg,img169.jpg
169,image 170: a street sign is shown in front of a building	,"cp ""./cv/images/011637.jpg"" vis/imgs/img170.jpg	",a street sign is shown in front of a building,"""./cv/images/011637.jpg""",vis/imgs/img170.jpg	,011637.jpg,img170.jpg
170,image 171: a man and a woman sitting on a bench	,"cp ""./cv/images/026641.jpg"" vis/imgs/img171.jpg	",a man and a woman sitting on a bench,"""./cv/images/026641.jpg""",vis/imgs/img171.jpg	,026641.jpg,img171.jpg
171,image 172: a man is riding a motorcycle on a street	,"cp ""./cv/images/020834.jpg"" vis/imgs/img172.jpg	",a man is riding a motorcycle on a street,"""./cv/images/020834.jpg""",vis/imgs/img172.jpg	,020834.jpg,img172.jpg
172,image 173: a large clock tower with a clock on top	,"cp ""./cv/images/015446.jpg"" vis/imgs/img173.jpg	",a large clock tower with a clock on top,"""./cv/images/015446.jpg""",vis/imgs/img173.jpg	,015446.jpg,img173.jpg
173,image 174: a close up of a person holding a banana	,"cp ""./cv/images/034787.jpg"" vis/imgs/img174.jpg	",a close up of a person holding a banana,"""./cv/images/034787.jpg""",vis/imgs/img174.jpg	,034787.jpg,img174.jpg
174,image 175: a bus is parked on the side of the street	,"cp ""./cv/images/011374.jpg"" vis/imgs/img175.jpg	",a bus is parked on the side of the street,"""./cv/images/011374.jpg""",vis/imgs/img175.jpg	,011374.jpg,img175.jpg
175,image 176: a close up of a cell phone on a table	,"cp ""./cv/images/030894.jpg"" vis/imgs/img176.jpg	",a close up of a cell phone on a table,"""./cv/images/030894.jpg""",vis/imgs/img176.jpg	,030894.jpg,img176.jpg
176,image 177: a stop sign and a street sign on a pole	,"cp ""./cv/images/032577.jpg"" vis/imgs/img177.jpg	",a stop sign and a street sign on a pole,"""./cv/images/032577.jpg""",vis/imgs/img177.jpg	,032577.jpg,img177.jpg
177,image 178: a man and a woman standing on a path in the woods	,"cp ""./cv/images/036888.jpg"" vis/imgs/img178.jpg	",a man and a woman standing on a path in the woods,"""./cv/images/036888.jpg""",vis/imgs/img178.jpg	,036888.jpg,img178.jpg
178,image 179: a red rose is in a glass vase	,"cp ""./cv/images/036974.jpg"" vis/imgs/img179.jpg	",a red rose is in a glass vase,"""./cv/images/036974.jpg""",vis/imgs/img179.jpg	,036974.jpg,img179.jpg
179,image 180: a man holding a banana in his hand	,"cp ""./cv/images/025891.jpg"" vis/imgs/img180.jpg	",a man holding a banana in his hand,"""./cv/images/025891.jpg""",vis/imgs/img180.jpg	,025891.jpg,img180.jpg
180,image 181: a group of people walking down a street	,"cp ""./cv/images/035881.jpg"" vis/imgs/img181.jpg	",a group of people walking down a street,"""./cv/images/035881.jpg""",vis/imgs/img181.jpg	,035881.jpg,img181.jpg
181,image 182: a black and white photo of a man and a woman	,"cp ""./cv/images/035930.jpg"" vis/imgs/img182.jpg	",a black and white photo of a man and a woman,"""./cv/images/035930.jpg""",vis/imgs/img182.jpg	,035930.jpg,img182.jpg
182,image 183: a group of people standing around a table with bananas	,"cp ""./cv/images/030587.jpg"" vis/imgs/img183.jpg	",a group of people standing around a table with bananas,"""./cv/images/030587.jpg""",vis/imgs/img183.jpg	,030587.jpg,img183.jpg
183,image 184: a flock of birds flying over a body of water	,"cp ""./cv/images/013695.jpg"" vis/imgs/img184.jpg	",a flock of birds flying over a body of water,"""./cv/images/013695.jpg""",vis/imgs/img184.jpg	,013695.jpg,img184.jpg
184,image 185: a building with a sign on the side of it	,"cp ""./cv/images/011814.jpg"" vis/imgs/img185.jpg	",a building with a sign on the side of it,"""./cv/images/011814.jpg""",vis/imgs/img185.jpg	,011814.jpg,img185.jpg
185,image 186: a large building with a clock on the front	,"cp ""./cv/images/008691.jpg"" vis/imgs/img186.jpg	",a large building with a clock on the front,"""./cv/images/008691.jpg""",vis/imgs/img186.jpg	,008691.jpg,img186.jpg
186,image 187: a woman holding a tennis racket in a room	,"cp ""./cv/images/005049.jpg"" vis/imgs/img187.jpg	",a woman holding a tennis racket in a room,"""./cv/images/005049.jpg""",vis/imgs/img187.jpg	,005049.jpg,img187.jpg
187,image 188: a man is standing on a rock in the water	,"cp ""./cv/images/015939.jpg"" vis/imgs/img188.jpg	",a man is standing on a rock in the water,"""./cv/images/015939.jpg""",vis/imgs/img188.jpg	,015939.jpg,img188.jpg
188,image 189: a person standing in a river next to a river	,"cp ""./cv/images/004542.jpg"" vis/imgs/img189.jpg	",a person standing in a river next to a river,"""./cv/images/004542.jpg""",vis/imgs/img189.jpg	,004542.jpg,img189.jpg
189,image 190: a close up of a person holding a pair of scissors	,"cp ""./cv/images/033073.jpg"" vis/imgs/img190.jpg	",a close up of a person holding a pair of scissors,"""./cv/images/033073.jpg""",vis/imgs/img190.jpg	,033073.jpg,img190.jpg
190,image 191: a close up of a banana on a rock	,"cp ""./cv/images/001676.jpg"" vis/imgs/img191.jpg	",a close up of a banana on a rock,"""./cv/images/001676.jpg""",vis/imgs/img191.jpg	,001676.jpg,img191.jpg
191,image 192: a vase filled with flowers on top of a table	,"cp ""./cv/images/032773.jpg"" vis/imgs/img192.jpg	",a vase filled with flowers on top of a table,"""./cv/images/032773.jpg""",vis/imgs/img192.jpg	,032773.jpg,img192.jpg
192,image 193: a picture of a large bird in the sky	,"cp ""./cv/images/035005.jpg"" vis/imgs/img193.jpg	",a picture of a large bird in the sky,"""./cv/images/035005.jpg""",vis/imgs/img193.jpg	,035005.jpg,img193.jpg
193,image 194: a colorful kite is flying in the sky	,"cp ""./cv/images/029550.jpg"" vis/imgs/img194.jpg	",a colorful kite is flying in the sky,"""./cv/images/029550.jpg""",vis/imgs/img194.jpg	,029550.jpg,img194.jpg
194,image 195: a close up of a person with a carrot	,"cp ""./cv/images/022635.jpg"" vis/imgs/img195.jpg	",a close up of a person with a carrot,"""./cv/images/022635.jpg""",vis/imgs/img195.jpg	,022635.jpg,img195.jpg
195,image 196: a close up of a flower in a vase	,"cp ""./cv/images/021303.jpg"" vis/imgs/img196.jpg	",a close up of a flower in a vase,"""./cv/images/021303.jpg""",vis/imgs/img196.jpg	,021303.jpg,img196.jpg
196,image 197: a black and white cat sitting in a tree	,"cp ""./cv/images/000111.jpg"" vis/imgs/img197.jpg	",a black and white cat sitting in a tree,"""./cv/images/000111.jpg""",vis/imgs/img197.jpg	,000111.jpg,img197.jpg
197,image 198: a young girl is holding a tennis racket	,"cp ""./cv/images/000978.jpg"" vis/imgs/img198.jpg	",a young girl is holding a tennis racket,"""./cv/images/000978.jpg""",vis/imgs/img198.jpg	,000978.jpg,img198.jpg
198,image 199: a white dog is wearing a hat and a hat	,"cp ""./cv/images/019652.jpg"" vis/imgs/img199.jpg	",a white dog is wearing a hat and a hat,"""./cv/images/019652.jpg""",vis/imgs/img199.jpg	,019652.jpg,img199.jpg
199,image 200: a close up of a flower in a vase	,"cp ""./cv/images/031830.jpg"" vis/imgs/img200.jpg	",a close up of a flower in a vase,"""./cv/images/031830.jpg""",vis/imgs/img200.jpg	,031830.jpg,img200.jpg
200,image 201: a view of a city at night with a bridge	,"cp ""./cv/images/013948.jpg"" vis/imgs/img201.jpg	",a view of a city at night with a bridge,"""./cv/images/013948.jpg""",vis/imgs/img201.jpg	,013948.jpg,img201.jpg
201,image 202: a large bird flying over a large body of water	,"cp ""./cv/images/020711.jpg"" vis/imgs/img202.jpg	",a large bird flying over a large body of water,"""./cv/images/020711.jpg""",vis/imgs/img202.jpg	,020711.jpg,img202.jpg
202,image 203: a snow covered mountain in the distance	,"cp ""./cv/images/002219.jpg"" vis/imgs/img203.jpg	",a snow covered mountain in the distance,"""./cv/images/002219.jpg""",vis/imgs/img203.jpg	,002219.jpg,img203.jpg
